"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id"
"invest","invest",-1,"VERB",9,"XCOMP",14
"in","in",-1,"ADP",12,"PREP",14
"your","your",-1,"PRON",15,"POSS",14
"future","future",-1,"NOUN",13,"POBJ",14
".",".",-1,"PUNCT",9,"P",14
"That","That",-1,"DET",18,"NSUBJ",14
"mean","means",-1,"VERB",18,"ROOT",14
"job","jobs",-1,"NOUN",18,"DOBJ",14
"in","in",-1,"ADP",19,"PREP",14
"infrastructure","infrastructure",-1,"NOUN",20,"POBJ",14
",",",",-1,"PUNCT",18,"P",14
"in","in",-1,"ADP",18,"PREP",14
"advanced","advanced",-1,"ADJ",25,"AMOD",14
"manufacturing","manufacturing",-1,"NOUN",23,"POBJ",14
",",",",-1,"PUNCT",25,"P",14
"innovation","innovation",-1,"NOUN",25,"CONJ",14
"and","and",-1,"CONJ",27,"CC",14
"technology","technology",-1,"NOUN",27,"CONJ",14
",",",",-1,"PUNCT",25,"P",14
"clean","clean",-1,"ADJ",25,"CONJ",14
",",",",-1,"PUNCT",25,"P",14
"renewable","renewable",-1,"ADJ",34,"AMOD",14
"energy","energy",-1,"NOUN",25,"CONJ",14
",",",",-1,"PUNCT",25,"P",14
"and","and",-1,"CONJ",25,"CC",14
"small","small",-1,"ADJ",38,"AMOD",14
"business","business",-1,"NOUN",25,"CONJ",14
",",",",-1,"PUNCT",18,"P",14
"because","because",-1,"ADP",47,"MARK",14
"most","most",-1,"ADJ",47,"NSUBJ",14
"of","of",-1,"ADP",41,"PREP",14
"the","the",-1,"DET",45,"DET",14
"new","new",-1,"ADJ",45,"AMOD",14
"job","jobs",-1,"NOUN",42,"POBJ",14
"will","will",-1,"VERB",47,"AUX",14
"come","come",-1,"VERB",18,"ADVCL",14
"from","from",-1,"ADP",47,"PREP",14
"small","small",-1,"ADJ",50,"AMOD",14
"business","business",-1,"NOUN",48,"POBJ",14
".",".",-1,"PUNCT",18,"P",14
"We","We",-1,"PRON",54,"NSUBJ",14
"also","also",-1,"ADV",54,"ADVMOD",14
"have","have",-1,"VERB",54,"ROOT",14
"to","to",-1,"PRT",56,"AUX",14
"make","make",-1,"VERB",54,"XCOMP",14
"the","the",-1,"DET",58,"DET",14
"economy","economy",-1,"NOUN",59,"NSUBJ",14
"fair","fairer",-1,"ADJ",56,"ACOMP",14
".",".",-1,"PUNCT",54,"P",14
"That","That",-1,"DET",62,"NSUBJ",14
"start","starts",-1,"VERB",62,"ROOT",14
"with","with",-1,"ADP",62,"PREP",14
"raise","raising",-1,"VERB",63,"PCOMP",14
"the","the",-1,"DET",68,"DET",14
"national","national",-1,"ADJ",68,"AMOD",14
"minimum","minimum",-1,"ADJ",68,"AMOD",14
"wage","wage",-1,"NOUN",64,"DOBJ",14
"and","and",-1,"CONJ",62,"CC",14
"also","also",-1,"ADV",62,"ADVMOD",14
"guarantee","guarantee",-1,"VERB",62,"CONJ",14
",",",",-1,"PUNCT",71,"P",14
"finally","finally",-1,"ADV",71,"ADVMOD",14
",",",",-1,"PUNCT",71,"P",14
"equal","equal",-1,"ADJ",76,"AMOD",14
"pay","pay",-1,"NOUN",71,"DOBJ",14
"for","for",-1,"ADP",76,"PREP",14
"woman","women",-1,"NOUN",80,"POSS",14
"'s","'s",-1,"PRT",78,"PS",14
"work","work",-1,"NOUN",77,"POBJ",14
".",".",-1,"PUNCT",62,"P",14
"I","I",-1,"PRON",2,"NSUBJ",15
"also","also",-1,"ADV",2,"ADVMOD",15
"want","want",-1,"VERB",2,"ROOT",15
"to","to",-1,"PRT",4,"AUX",15
"see","see",-1,"VERB",2,"XCOMP",15
"more","more",-1,"ADJ",6,"AMOD",15
"company","companies",-1,"NOUN",7,"NSUBJ",15
"do","do",-1,"VERB",4,"CCOMP",15
"profit","profit",-1,"NOUN",10,"NN",15
"-","-",-1,"PUNCT",10,"P",15
"sharing","sharing",-1,"NOUN",7,"DOBJ",15
".",".",-1,"PUNCT",2,"P",15
"If","If",-1,"ADP",14,"MARK",15
"you","you",-1,"PRON",14,"NSUBJ",15
"help","help",-1,"VERB",21,"ADVCL",15
"create","create",-1,"VERB",14,"CCOMP",15
"the","the",-1,"DET",17,"DET",15
"profit","profits",-1,"NOUN",15,"DOBJ",15
",",",",-1,"PUNCT",21,"P",15
"you","you",-1,"PRON",21,"NSUBJ",15
"should","should",-1,"VERB",21,"AUX",15
"be","be",-1,"VERB",21,"ROOT",15
"able","able",-1,"ADJ",21,"ACOMP",15
"to","to",-1,"PRT",24,"AUX",15
"share","share",-1,"VERB",22,"XCOMP",15
"in","in",-1,"ADP",24,"PREP",15
"them","them",-1,"PRON",25,"POBJ",15
",",",",-1,"PUNCT",24,"P",15
"not","not",-1,"ADV",31,"NEG",15
"just","just",-1,"ADV",31,"ADVMOD",15
"the","the",-1,"DET",31,"DET",15
"executive","executives",-1,"NOUN",24,"DOBJ",15
"at","at",-1,"ADP",31,"PREP",15
"the","the",-1,"DET",34,"DET",15
"top","top",-1,"NOUN",32,"POBJ",15
".",".",-1,"PUNCT",21,"P",15
"And","And",-1,"CONJ",2,"CC",16
"I","I",-1,"PRON",2,"NSUBJ",16
"want","want",-1,"VERB",2,"ROOT",16
"us","us",-1,"PRON",5,"NSUBJ",16
"to","to",-1,"PRT",5,"AUX",16
"do","do",-1,"VERB",2,"XCOMP",16
"more","more",-1,"ADJ",5,"DOBJ",16
"to","to",-1,"PRT",8,"AUX",16
"support","support",-1,"VERB",5,"XCOMP",16
"person","people",-1,"NOUN",8,"DOBJ",16
"who","who",-1,"PRON",12,"NSUBJ",16
"be","are",-1,"VERB",12,"AUX",16
"struggle","struggling",-1,"VERB",9,"RCMOD",16
"to","to",-1,"PRT",14,"AUX",16
"balance","balance",-1,"VERB",12,"XCOMP",16
"family","family",-1,"NOUN",14,"DOBJ",16
"and","and",-1,"CONJ",15,"CC",16
"work","work",-1,"NOUN",15,"CONJ",16
".",".",-1,"PUNCT",2,"P",16
"I","I",-1,"PRON",21,"NSUBJ",16
"have","'ve",-1,"VERB",21,"AUX",16
"hear","heard",-1,"VERB",21,"ROOT",16
"from","from",-1,"ADP",21,"PREP",16
"so","so",-1,"ADV",24,"ADVMOD",16
"many","many",-1,"ADJ",22,"POBJ",16
"of","of",-1,"ADP",24,"PREP",16
"you","you",-1,"PRON",25,"POBJ",16
"about","about",-1,"ADP",21,"PREP",16
"the","the",-1,"DET",30,"DET",16
"difficult","difficult",-1,"ADJ",30,"AMOD",16
"choice","choices",-1,"NOUN",27,"POBJ",16
"you","you",-1,"PRON",32,"NSUBJ",16
"face","face",-1,"VERB",30,"RCMOD",16
"and","and",-1,"CONJ",30,"CC",16
"the","the",-1,"DET",35,"DET",16
"stress","stresses",-1,"NOUN",30,"CONJ",16
"that","that",-1,"DET",38,"DEP",16
"you","you",-1,"PRON",38,"NSUBJ",16
"be","'re",-1,"VERB",35,"RCMOD",16
"under","under",-1,"ADP",38,"PREP",16
".",".",-1,"PUNCT",21,"P",16
"So","So",-1,"ADV",42,"ADVMOD",16
"let","let",-1,"VERB",42,"ROOT",16
"'s","'s",-1,"PRON",45,"NSUBJ",16
"have","have",-1,"VERB",45,"AUX",16
"pay","paid",-1,"VERB",42,"CCOMP",16
"family","family",-1,"NOUN",47,"NN",16
"leave","leave",-1,"NOUN",45,"DOBJ",16
",",",",-1,"PUNCT",47,"P",16
"earn","earned",-1,"VERB",51,"AMOD",16
"sick","sick",-1,"ADJ",51,"AMOD",16
"day","days",-1,"NOUN",47,"APPOS",16
".",".",-1,"PUNCT",42,"P",16
"Let","Let",-1,"VERB",53,"ROOT",16
"'s","'s",-1,"PRON",55,"NSUBJ",16
"be","be",-1,"VERB",53,"CCOMP",16
"sure","sure",-1,"ADJ",55,"ACOMP",16
"we","we",-1,"PRON",58,"NSUBJ",16
"have","have",-1,"VERB",56,"CCOMP",16
"affordable","affordable",-1,"ADJ",61,"AMOD",16
"child","child",-1,"NOUN",61,"NN",16
"care","care",-1,"NOUN",58,"DOBJ",16
"and","and",-1,"CONJ",61,"CC",16
"debt","debt",-1,"NOUN",65,"NPADVMOD",16
"-","-",-1,"PUNCT",65,"P",16
"free","free",-1,"ADJ",66,"AMOD",16
"college","college",-1,"NOUN",61,"CONJ",16
".",".",-1,"PUNCT",53,"P",16
"How","How",-1,"ADV",3,"ADVMOD",17
"be","are",-1,"VERB",3,"AUX",17
"we","we",-1,"PRON",3,"NSUBJ",17
"go","going",-1,"VERB",3,"ROOT",17
"to","to",-1,"PRT",5,"AUX",17
"do","do",-1,"VERB",3,"XCOMP",17
"it","it",-1,"PRON",5,"DOBJ",17
"?","?",-1,"PUNCT",3,"P",17
"We","We",-1,"PRON",10,"NSUBJ",17
"be","'re",-1,"VERB",10,"AUX",17
"go","going",-1,"VERB",10,"ROOT",17
"to","to",-1,"PRT",12,"AUX",17
"do","do",-1,"VERB",10,"XCOMP",17
"it","it",-1,"PRON",12,"DOBJ",17
"by","by",-1,"ADP",12,"PREP",17
"have","having",-1,"VERB",14,"PCOMP",17
"the","the",-1,"DET",17,"DET",17
"wealthy","wealthy",-1,"ADJ",18,"NSUBJ",17
"pay","pay",-1,"NOUN",15,"CCOMP",17
"their","their",-1,"PRON",21,"POSS",17
"fair","fair",-1,"ADJ",21,"AMOD",17
"share","share",-1,"NOUN",18,"DOBJ",17
"and","and",-1,"CONJ",18,"CC",17
"close","close",-1,"VERB",18,"CONJ",17
"the","the",-1,"DET",26,"DET",17
"corporate","corporate",-1,"ADJ",26,"AMOD",17
"loophole","loopholes",-1,"NOUN",18,"DOBJ",17
".",".",-1,"PUNCT",10,"P",17
"Finally","Finally",-1,"ADV",4,"ADVMOD",18
",",",",-1,"PUNCT",4,"P",18
"we","we",-1,"PRON",4,"NSUBJ",18
"tonight","tonight",-1,"NOUN",2,"DEP",18
"be","are",-1,"VERB",4,"ROOT",18
"on","on",-1,"ADP",4,"PREP",18
"the","the",-1,"DET",7,"DET",18
"stage","stage",-1,"NOUN",5,"POBJ",18
"together","together",-1,"ADV",4,"ADVMOD",18
",",",",-1,"PUNCT",4,"P",18
"Donald","Donald",-1,"NOUN",11,"NN",18
"Trump","Trump",-1,"NOUN",4,"ATTR",18
"and","and",-1,"CONJ",11,"CC",18
"I.","I.",-1,"NOUN",14,"NN",18
"Donald","Donald",-1,"NOUN",11,"CONJ",18
",",",",-1,"PUNCT",4,"P",18
"it","it",-1,"PRON",17,"NSUBJ",18
"'s","'s",-1,"VERB",4,"PARATAXIS",18
"good","good",-1,"ADJ",17,"ACOMP",18
"to","to",-1,"PRT",20,"AUX",18
"be","be",-1,"VERB",17,"XCOMP",18
"with","with",-1,"ADP",20,"PREP",18
"you","you",-1,"PRON",21,"POBJ",18
".",".",-1,"PUNCT",4,"P",18
"We","We",-1,"PRON",26,"NSUBJ",18
"be","'re",-1,"VERB",26,"AUX",18
"go","going",-1,"VERB",26,"ROOT",18
"to","to",-1,"PRT",28,"AUX",18
"have","have",-1,"VERB",26,"XCOMP",18
"a","a",-1,"DET",30,"DET",18
"debate","debate",-1,"NOUN",28,"DOBJ",18
"where","where",-1,"ADV",34,"ADVMOD",18
"we","we",-1,"PRON",34,"NSUBJ",18
"be","are",-1,"VERB",34,"AUX",18
"talk","talking",-1,"VERB",30,"RCMOD",18
"about","about",-1,"ADP",34,"PREP",18
"the","the",-1,"DET",38,"DET",18
"important","important",-1,"ADJ",38,"AMOD",18
"issue","issues",-1,"NOUN",35,"POBJ",18
"face","facing",-1,"VERB",38,"VMOD",18
"our","our",-1,"PRON",41,"POSS",18
"country","country",-1,"NOUN",39,"DOBJ",18
".",".",-1,"PUNCT",26,"P",18
"You","You",-1,"PRON",44,"NSUBJ",18
"have","have",-1,"VERB",44,"ROOT",18
"to","to",-1,"PRT",46,"AUX",18
"judge","judge",-1,"VERB",44,"XCOMP",18
"us","us",-1,"PRON",46,"DOBJ",18
",",",",-1,"PUNCT",44,"P",18
"who","who",-1,"PRON",51,"NSUBJ",18
"can","can",-1,"VERB",51,"AUX",18
"shoulder","shoulder",-1,"VERB",44,"DEP",18
"the","the",-1,"DET",56,"DET",18
"immense","immense",-1,"ADJ",56,"AMOD",18
",",",",-1,"PUNCT",56,"P",18
"awesome","awesome",-1,"ADJ",56,"AMOD",18
"responsibility","responsibilities",-1,"NOUN",51,"DOBJ",18
"of","of",-1,"ADP",56,"PREP",18
"the","the",-1,"DET",59,"DET",18
"presidency","presidency",-1,"NOUN",57,"POBJ",18
",",",",-1,"PUNCT",56,"P",18
"who","who",-1,"PRON",63,"NSUBJ",18
"can","can",-1,"VERB",63,"AUX",18
"put","put",-1,"VERB",56,"RCMOD",18
"into","into",-1,"ADP",63,"PREP",18
"action","action",-1,"NOUN",64,"POBJ",18
"the","the",-1,"DET",67,"DET",18
"plan","plans",-1,"NOUN",63,"DOBJ",18
"that","that",-1,"DET",70,"NSUBJ",18
"will","will",-1,"VERB",70,"AUX",18
"make","make",-1,"VERB",67,"RCMOD",18
"your","your",-1,"PRON",72,"POSS",18
"life","life",-1,"NOUN",73,"NSUBJ",18
"well","better",-1,"ADV",70,"ACOMP",18
".",".",-1,"PUNCT",44,"P",18
"I","I",-1,"PRON",76,"NSUBJ",18
"hope","hope",-1,"VERB",76,"ROOT",18
"that","that",-1,"ADP",80,"MARK",18
"I","I",-1,"PRON",80,"NSUBJ",18
"will","will",-1,"VERB",80,"AUX",18
"be","be",-1,"VERB",76,"CCOMP",18
"able","able",-1,"ADJ",80,"ACOMP",18
"to","to",-1,"PRT",83,"AUX",18
"earn","earn",-1,"VERB",81,"XCOMP",18
"your","your",-1,"PRON",85,"POSS",18
"vote","vote",-1,"NOUN",83,"DOBJ",18
"on","on",-1,"ADP",83,"PREP",18
"November","November",-1,"NOUN",88,"NN",18
"8th","8th",-1,"NOUN",86,"POBJ",18
".",".",-1,"PUNCT",76,"P",18
"Secretary","Secretary",-1,"NOUN",1,"TITLE",19
"Clinton","Clinton",-1,"NOUN",3,"NSUBJ",19
",",",",-1,"PUNCT",3,"P",19
"thank","thank",-1,"VERB",3,"ROOT",19
"you","you",-1,"PRON",3,"DOBJ",19
".",".",-1,"PUNCT",3,"P",19
"Mr.","Mr.",-1,"NOUN",1,"TITLE",20
"Trump","Trump",-1,"NOUN",1,"ROOT",20
",",",",-1,"PUNCT",1,"P",20
"the","the",-1,"DET",5,"DET",20
"same","same",-1,"ADJ",5,"AMOD",20
"question","question",-1,"NOUN",1,"APPOS",20
"to","to",-1,"ADP",5,"PREP",20
"you","you",-1,"PRON",6,"POBJ",20
".",".",-1,"PUNCT",1,"P",20
"It","It",-1,"PRON",10,"NSUBJ",20
"'s","'s",-1,"VERB",10,"ROOT",20
"about","about",-1,"ADP",10,"PREP",20
"put","putting",-1,"VERB",11,"PCOMP",20
"money","money",-1,"NOUN",12,"DOBJ",20
"—","—",-1,"PUNCT",13,"P",20
"more","more",-1,"ADJ",16,"AMOD",20
"money","money",-1,"NOUN",13,"APPOS",20
"into","into",-1,"ADP",16,"PREP",20
"the","the",-1,"DET",19,"DET",20
"pocket","pockets",-1,"NOUN",17,"POBJ",20
"of","of",-1,"ADP",19,"PREP",20
"American","American",-1,"ADJ",22,"AMOD",20
"worker","workers",-1,"NOUN",20,"POBJ",20
".",".",-1,"PUNCT",10,"P",20
"You","You",-1,"PRON",25,"NSUBJ",20
"have","have",-1,"VERB",25,"ROOT",20
"up","up",-1,"PRT",25,"PRT",20
"to","to",-1,"ADP",25,"PREP",20
"two","two",-1,"NUM",29,"NUM",20
"minute","minutes",-1,"NOUN",27,"POBJ",20
".",".",-1,"PUNCT",25,"P",20
"Thank","Thank",-1,"VERB",0,"ROOT",21
"you","you",-1,"PRON",0,"DOBJ",21
",",",",-1,"PUNCT",0,"P",21
"Lester","Lester",-1,"NOUN",0,"DOBJ",21
".",".",-1,"PUNCT",0,"P",21
"Our","Our",-1,"PRON",6,"POSS",21
"job","jobs",-1,"NOUN",8,"NSUBJ",21
"be","are",-1,"VERB",8,"AUX",21
"flee","fleeing",-1,"VERB",8,"ROOT",21
"the","the",-1,"DET",10,"DET",21
"country","country",-1,"NOUN",8,"DOBJ",21
".",".",-1,"PUNCT",8,"P",21
"They","They",-1,"PRON",14,"NSUBJ",21
"be","'re",-1,"VERB",14,"AUX",21
"go","going",-1,"VERB",14,"ROOT",21
"to","to",-1,"ADP",14,"PREP",21
"Mexico","Mexico",-1,"NOUN",15,"POBJ",21
".",".",-1,"PUNCT",14,"P",21
"They","They",-1,"PRON",20,"NSUBJ",21
"be","'re",-1,"VERB",20,"AUX",21
"go","going",-1,"VERB",20,"ROOT",21
"to","to",-1,"ADP",20,"PREP",21
"many","many",-1,"ADJ",24,"AMOD",21
"other","other",-1,"ADJ",24,"AMOD",21
"country","countries",-1,"NOUN",21,"POBJ",21
".",".",-1,"PUNCT",20,"P",21
"You","You",-1,"PRON",27,"NSUBJ",21
"look","look",-1,"VERB",27,"ROOT",21
"at","at",-1,"ADP",27,"PREP",21
"what","what",-1,"PRON",32,"DOBJ",21
"China","China",-1,"NOUN",32,"NSUBJ",21
"be","is",-1,"VERB",32,"AUX",21
"do","doing",-1,"VERB",28,"PCOMP",21
"to","to",-1,"ADP",32,"PREP",21
"our","our",-1,"PRON",35,"POSS",21
"country","country",-1,"NOUN",33,"POBJ",21
"in","in",-1,"ADP",32,"PREP",21
"term","terms",-1,"NOUN",36,"POBJ",21
"of","of",-1,"ADP",37,"PREP",21
"make","making",-1,"VERB",38,"PCOMP",21
"our","our",-1,"PRON",41,"POSS",21
"product","product",-1,"NOUN",39,"DOBJ",21
".",".",-1,"PUNCT",27,"P",21
"They","They",-1,"PRON",45,"NSUBJ",21
"be","'re",-1,"VERB",45,"AUX",21
"devalue","devaluing",-1,"VERB",45,"ROOT",21
"their","their",-1,"PRON",47,"POSS",21
"currency","currency",-1,"NOUN",45,"DOBJ",21
",",",",-1,"PUNCT",45,"P",21
"and","and",-1,"CONJ",45,"CC",21
"there","there",-1,"DET",51,"EXPL",21
"'s","'s",-1,"VERB",45,"CONJ",21
"nobody","nobody",-1,"NOUN",51,"NSUBJ",21
"in","in",-1,"ADP",51,"PREP",21
"our","our",-1,"PRON",55,"POSS",21
"government","government",-1,"NOUN",53,"POBJ",21
"to","to",-1,"PRT",57,"AUX",21
"fight","fight",-1,"VERB",51,"XCOMP",21
"them","them",-1,"PRON",57,"DOBJ",21
".",".",-1,"PUNCT",45,"P",21
"And","And",-1,"CONJ",62,"CC",21
"we","we",-1,"PRON",62,"NSUBJ",21
"have","have",-1,"VERB",62,"ROOT",21
"a","a",-1,"DET",66,"DET",21
"very","very",-1,"ADV",65,"ADVMOD",21
"good","good",-1,"ADJ",66,"AMOD",21
"fight","fight",-1,"NOUN",62,"DOBJ",21
".",".",-1,"PUNCT",62,"P",21
"And","And",-1,"CONJ",70,"CC",21
"we","we",-1,"PRON",70,"NSUBJ",21
"have","have",-1,"VERB",70,"ROOT",21
"a","a",-1,"DET",73,"DET",21
"win","winning",-1,"VERB",73,"AMOD",21
"fight","fight",-1,"NOUN",70,"DOBJ",21
".",".",-1,"PUNCT",70,"P",21
"Because","Because",-1,"ADP",78,"MARK",21
"they","they",-1,"PRON",78,"NSUBJ",21
"be","'re",-1,"VERB",78,"AUX",21
"use","using",-1,"VERB",78,"ROOT",21
"our","our",-1,"PRON",80,"POSS",21
"country","country",-1,"NOUN",78,"DOBJ",21
"as","as",-1,"ADP",78,"PREP",21
"a","a",-1,"DET",84,"DET",21
"piggy","piggy",-1,"NOUN",84,"NN",21
"bank","bank",-1,"NOUN",81,"POBJ",21
"to","to",-1,"PRT",86,"AUX",21
"rebuild","rebuild",-1,"VERB",84,"VMOD",21
"China","China",-1,"NOUN",86,"DOBJ",21
",",",",-1,"PUNCT",78,"P",21
"and","and",-1,"CONJ",78,"CC",21
"many","many",-1,"ADJ",92,"AMOD",21
"other","other",-1,"ADJ",92,"AMOD",21
"country","countries",-1,"NOUN",94,"NSUBJ",21
"be","are",-1,"VERB",94,"AUX",21
"do","doing",-1,"VERB",78,"CONJ",21
"the","the",-1,"DET",97,"DET",21
"same","same",-1,"ADJ",97,"AMOD",21
"thing","thing",-1,"NOUN",94,"DOBJ",21
".",".",-1,"PUNCT",78,"P",21
"So","So",-1,"CONJ",3,"CC",22
"we","we",-1,"PRON",3,"NSUBJ",22
"be","'re",-1,"VERB",3,"AUX",22
"lose","losing",-1,"VERB",3,"ROOT",22
"our","our",-1,"PRON",6,"POSS",22
"good","good",-1,"ADJ",6,"AMOD",22
"job","jobs",-1,"NOUN",3,"DOBJ",22
",",",",-1,"PUNCT",3,"P",22
"so","so",-1,"ADV",9,"ADVMOD",22
"many","many",-1,"ADJ",3,"DOBJ",22
"of","of",-1,"ADP",9,"PREP",22
"them","them",-1,"PRON",10,"POBJ",22
".",".",-1,"PUNCT",3,"P",22
"When","When",-1,"ADV",15,"ADVMOD",22
"you","you",-1,"PRON",15,"NSUBJ",22
"look","look",-1,"VERB",30,"ADVCL",22
"at","at",-1,"ADP",15,"PREP",22
"what","what",-1,"PRON",19,"NSUBJ",22
"'s","'s",-1,"VERB",19,"AUX",22
"happen","happening",-1,"VERB",16,"PCOMP",22
"in","in",-1,"ADP",19,"PREP",22
"Mexico","Mexico",-1,"NOUN",20,"POBJ",22
",",",",-1,"PUNCT",30,"P",22
"a","a",-1,"DET",24,"DET",22
"friend","friend",-1,"NOUN",30,"NSUBJ",22
"of","of",-1,"ADP",24,"PREP",22
"mine","mine",-1,"NOUN",25,"POBJ",22
"who","who",-1,"PRON",28,"NSUBJ",22
"build","builds",-1,"VERB",24,"RCMOD",22
"plant","plants",-1,"NOUN",28,"DOBJ",22
"say","said",-1,"VERB",30,"ROOT",22
"it","it",-1,"PRON",32,"NSUBJ",22
"'s","'s",-1,"VERB",30,"CCOMP",22
"the","the",-1,"DET",35,"DET",22
"eighth","eighth",-1,"ADJ",35,"AMOD",22
"wonder","wonder",-1,"NOUN",32,"ATTR",22
"of","of",-1,"ADP",35,"PREP",22
"the","the",-1,"DET",38,"DET",22
"world","world",-1,"NOUN",36,"POBJ",22
".",".",-1,"PUNCT",30,"P",22
"They","They",-1,"PRON",42,"NSUBJ",22
"be","'re",-1,"VERB",42,"AUX",22
"build","building",-1,"VERB",42,"ROOT",22
"some","some",-1,"DET",42,"DOBJ",22
"of","of",-1,"ADP",43,"PREP",22
"the","the",-1,"DET",47,"DET",22
"big","biggest",-1,"ADJ",47,"AMOD",22
"plant","plants",-1,"NOUN",44,"POBJ",22
"anywhere","anywhere",-1,"ADV",42,"ADVMOD",22
"in","in",-1,"ADP",48,"PREP",22
"the","the",-1,"DET",51,"DET",22
"world","world",-1,"NOUN",49,"POBJ",22
",",",",-1,"PUNCT",42,"P",22
"some","some",-1,"DET",42,"DOBJ",22
"of","of",-1,"ADP",53,"PREP",22
"the","the",-1,"DET",57,"DET",22
"most","most",-1,"ADV",57,"ADVMOD",22
"sophisticated","sophisticated",-1,"ADJ",54,"POBJ",22
",",",",-1,"PUNCT",53,"P",22
"some","some",-1,"DET",53,"APPOS",22
"of","of",-1,"ADP",59,"PREP",22
"the","the",-1,"DET",63,"DET",22
"good","best",-1,"ADJ",63,"AMOD",22
"plant","plants",-1,"NOUN",60,"POBJ",22
".",".",-1,"PUNCT",42,"P",22
"With","With",-1,"ADP",72,"PREP",22
"the","the",-1,"DET",68,"DET",22
"United","United",-1,"NOUN",68,"NN",22
"States","States",-1,"NOUN",65,"POBJ",22
",",",",-1,"PUNCT",72,"P",22
"as","as",-1,"ADP",72,"MARK",22
"he","he",-1,"PRON",72,"NSUBJ",22
"say","said",-1,"VERB",72,"ROOT",22
",",",",-1,"PUNCT",72,"P",22
"not","not",-1,"ADV",76,"NEG",22
"so","so",-1,"ADV",76,"ADVMOD",22
"much","much",-1,"ADV",72,"ADVMOD",22
".",".",-1,"PUNCT",72,"P",22
"So","So",-1,"ADV",3,"ADVMOD",23
"Ford","Ford",-1,"NOUN",3,"NSUBJ",23
"be","is",-1,"VERB",3,"AUX",23
"leave","leaving",-1,"VERB",3,"ROOT",23
".",".",-1,"PUNCT",3,"P",23
"You","You",-1,"PRON",6,"NSUBJ",23
"see","see",-1,"VERB",6,"ROOT",23
"that","that",-1,"DET",13,"NSUBJ",23
",",",",-1,"PUNCT",13,"P",23
"their","their",-1,"PRON",12,"POSS",23
"small","small",-1,"ADJ",12,"AMOD",23
"car","car",-1,"NOUN",12,"NN",23
"division","division",-1,"NOUN",13,"NSUBJ",23
"leave","leaving",-1,"VERB",6,"CCOMP",23
".",".",-1,"PUNCT",6,"P",23
"thousand","Thousands",-1,"NOUN",15,"ROOT",23
"of","of",-1,"ADP",15,"PREP",23
"job","jobs",-1,"NOUN",16,"POBJ",23
"leave","leaving",-1,"VERB",17,"VMOD",23
"Michigan","Michigan",-1,"NOUN",18,"DOBJ",23
",",",",-1,"PUNCT",15,"P",23
"leave","leaving",-1,"VERB",15,"VMOD",23
"Ohio","Ohio",-1,"NOUN",21,"DOBJ",23
".",".",-1,"PUNCT",15,"P",23
"They","They",-1,"PRON",27,"NSUBJ",23
"be","'re",-1,"VERB",27,"AUX",23
"all","all",-1,"DET",27,"NPADVMOD",23
"leave","leaving",-1,"VERB",27,"ROOT",23
".",".",-1,"PUNCT",27,"P",23
"And","And",-1,"CONJ",33,"CC",23
"we","we",-1,"PRON",33,"NSUBJ",23
"ca","ca",-1,"VERB",33,"AUX",23
"n't","n't",-1,"ADV",33,"NEG",23
"allow","allow",-1,"VERB",33,"ROOT",23
"it","it",-1,"PRON",36,"NSUBJ",23
"to","to",-1,"PRT",36,"AUX",23
"happen","happen",-1,"VERB",33,"XCOMP",23
"anymore","anymore",-1,"ADV",36,"ADVMOD",23
".",".",-1,"PUNCT",33,"P",23
"As","As",-1,"ADV",1,"ADVMOD",24
"far","far",-1,"ADV",14,"ADVMOD",24
"as","as",-1,"ADP",5,"MARK",24
"child","child",-1,"NOUN",4,"NN",24
"care","care",-1,"NOUN",5,"NSUBJ",24
"be","is",-1,"VERB",1,"ADVCL",24
"concerned","concerned",-1,"ADJ",5,"ACOMP",24
"and","and",-1,"CONJ",6,"CC",24
"so","so",-1,"ADV",9,"ADVMOD",24
"many","many",-1,"ADJ",11,"AMOD",24
"other","other",-1,"ADJ",11,"AMOD",24
"thing","things",-1,"NOUN",6,"CONJ",24
",",",",-1,"PUNCT",14,"P",24
"I","I",-1,"PRON",14,"NSUBJ",24
"think","think",-1,"VERB",14,"ROOT",24
"Hillary","Hillary",-1,"NOUN",18,"NSUBJ",24
"and","and",-1,"CONJ",15,"CC",24
"I","I",-1,"PRON",15,"CONJ",24
"agree","agree",-1,"VERB",14,"CCOMP",24
"on","on",-1,"ADP",18,"PREP",24
"that","that",-1,"DET",19,"POBJ",24
".",".",-1,"PUNCT",14,"P",24
"We","We",-1,"PRON",24,"NSUBJ",24
"probably","probably",-1,"ADV",24,"ADVMOD",24
"disagree","disagree",-1,"VERB",24,"ROOT",24
"a","a",-1,"DET",27,"DET",24
"little","little",-1,"ADJ",27,"AMOD",24
"bit","bit",-1,"NOUN",24,"DOBJ",24
"as","as",-1,"ADP",27,"PREP",24
"to","to",-1,"ADP",28,"PCOMP",24
"number","numbers",-1,"NOUN",29,"POBJ",24
"and","and",-1,"CONJ",30,"CC",24
"amount","amounts",-1,"NOUN",30,"CONJ",24
"and","and",-1,"CONJ",30,"CC",24
"what","what",-1,"PRON",37,"DOBJ",24
"we","we",-1,"PRON",37,"NSUBJ",24
"be","'re",-1,"VERB",37,"AUX",24
"go","going",-1,"VERB",30,"CONJ",24
"to","to",-1,"PRT",39,"AUX",24
"do","do",-1,"VERB",37,"XCOMP",24
